timestamp_sec,left_x,left_y,right_x,right_y
2.781,0.3168656527996063,0.9199824333190918,0.32342028617858887,0.9072772860527039
2.797,0.30155283212661743,0.9124168157577515,0.3045154809951782,0.9047105312347412
2.827,0.2981071174144745,0.8988615274429321,0.2975395619869232,0.9038766622543335
2.842,0.30152416229248047,0.9027213454246521,0.30188190937042236,0.9007464647293091
2.842,0.2975423336029053,0.9070764780044556,0.3011714220046997,0.8993206024169922
2.873,0.2969893515110016,0.90680330991745,0.30197450518608093,0.9002192616462708
2.889,0.2971941828727722,0.9102442264556885,0.2981260418891907,0.9008548855781555
2.903,0.29876241087913513,0.9085952639579773,0.29849469661712646,0.8996809720993042
2.918,0.2960241436958313,0.9110795855522156,0.3058066666126251,0.901157557964325
2.933,0.2960456609725952,0.9132161736488342,0.30645185708999634,0.9042133092880249
2.948,0.29625746607780457,0.9149990081787109,0.3030773997306824,0.902559220790863
2.964,0.2965066432952881,0.9124017357826233,0.3026391267776489,0.9017342329025269
2.980,0.31214630603790283,0.9116637110710144,0.31605860590934753,0.9024741649627686
2.995,0.32926851511001587,0.9082499146461487,0.33873170614242554,0.8979660868644714
3.026,0.3331364095211029,0.9010009169578552,0.3372661769390106,0.8937440514564514
3.041,0.3305663466453552,0.907149612903595,0.3362356126308441,0.8932033181190491
3.056,0.330756813287735,0.9040594696998596,0.34034964442253113,0.9033160209655762
3.071,0.3323587477207184,0.8989092707633972,0.3398508131504059,0.900890588760376
3.087,0.3325023353099823,0.9018832445144653,0.3379075229167938,0.8925046920776367
3.102,0.330720454454422,0.9066280722618103,0.33933746814727783,0.8971155881881714
3.118,0.3280399441719055,0.9038903117179871,0.3391623795032501,0.8982004523277283
3.134,0.3290662169456482,0.8974238038063049,0.3380557894706726,0.8976074457168579
3.149,0.3267419934272766,0.8966888189315796,0.34072157740592957,0.9001386165618896
3.165,0.32827457785606384,0.898140549659729,0.3415570557117462,0.8986715078353882
3.195,0.3331575393676758,0.8960561752319336,0.34224560856819153,0.8998652696609497
3.195,0.3292042315006256,0.8999236226081848,0.3419302999973297,0.8999109268188477
3.225,0.32877296209335327,0.9011778831481934,0.33550989627838135,0.89454185962677
3.225,0.32992178201675415,0.8975853323936462,0.3342767059803009,0.8960883617401123
3.257,0.32640311121940613,0.8985811471939087,0.334632933139801,0.8983946442604065
3.271,0.31775644421577454,0.9059560894966125,0.32121819257736206,0.895622968673706
3.287,0.3018331825733185,0.9097393155097961,0.3102390468120575,0.8960108757019043
3.302,0.29484081268310547,0.9039953947067261,0.30227699875831604,0.8988257646560669
3.318,0.29331713914871216,0.9005959630012512,0.29911646246910095,0.8951558470726013
3.333,0.292847216129303,0.8959566354751587,0.2961716055870056,0.8985422849655151
3.348,0.2924530506134033,0.8970828652381897,0.29386985301971436,0.9013345241546631
3.363,0.29315558075904846,0.8995701670646667,0.29557979106903076,0.8994057178497314
3.394,0.2918547987937927,0.8926703333854675,0.2968170642852783,0.8982622623443604
3.410,0.29337021708488464,0.8942164182662964,0.296786904335022,0.9003376364707947
3.425,0.2975136935710907,0.9035224318504333,0.2991490066051483,0.8999192118644714
3.440,0.283610075712204,0.9024354815483093,0.2841770052909851,0.9060747027397156
3.455,0.24580802023410797,0.9001284837722778,0.27935847640037537,0.915895938873291
3.470,0.22951406240463257,0.9043765664100647,0.2408624291419983,0.910099983215332
3.486,0.23131345212459564,0.9093002676963806,0.2285054624080658,0.8996775150299072
3.502,0.22496485710144043,0.9040287733078003,0.21901734173297882,0.9012243151664734
3.517,0.22226175665855408,0.8939569592475891,0.21824927628040314,0.9007301330566406
3.532,0.2240227460861206,0.8901944160461426,0.22077788412570953,0.9011741876602173
3.547,0.2301664799451828,0.8962131142616272,0.2260553389787674,0.9057647585868835
3.577,0.22872352600097656,0.8981172442436218,0.22776475548744202,0.903361976146698
3.577,0.22729931771755219,0.8958353996276855,0.2216651737689972,0.8984194397926331
3.607,0.22874529659748077,0.8967312574386597,0.21932119131088257,0.899201512336731
3.623,0.22419573366641998,0.9013392329216003,0.2201089859008789,0.898743212223053
3.638,0.223025843501091,0.9084789156913757,0.22272765636444092,0.9013768434524536
3.653,0.2259632647037506,0.9060317873954773,0.2256716787815094,0.9066480994224548
3.668,0.2251819223165512,0.9053010940551758,0.22553923726081848,0.9096103310585022
3.684,0.22381260991096497,0.9081390500068665,0.2231549322605133,0.9079998731613159
3.699,0.2197180688381195,0.9058301448822021,0.21892479062080383,0.8991721868515015
3.715,0.22737105190753937,0.9073854088783264,0.22486266493797302,0.9053636193275452
3.730,nan,nan,0.12110975384712219,0.4048338234424591
3.746,nan,nan,0.12110975384712219,0.4048338234424591
3.776,nan,nan,0.05666687339544296,0.07645971328020096
3.776,nan,nan,0.03043224662542343,0.0647474005818367
3.806,nan,nan,0.03196987509727478,0.06730565428733826
3.822,nan,nan,0.026856446638703346,0.05839487537741661
3.838,nan,nan,0.027637289837002754,0.06258344650268555
3.853,0.10137766599655151,0.18167772889137268,0.029120950028300285,0.06000443175435066
3.869,0.09111426025629044,0.20051182806491852,0.030603118240833282,0.058014772832393646
3.884,0.08869130164384842,0.19847075641155243,0.031197942793369293,0.06662379950284958
3.900,0.09095337986946106,0.1999536156654358,0.027720358222723007,0.06311695277690887
3.915,0.08713600039482117,0.21785672008991241,0.02929486520588398,0.052626386284828186
3.930,0.08827776461839676,0.22008125483989716,0.031522952020168304,0.056496597826480865
3.960,0.08827776461839676,0.22008125483989716,0.06110433116555214,0.08538572490215302
3.976,nan,nan,0.021493684500455856,0.01386675238609314
3.992,nan,nan,0.021493684500455856,0.01386675238609314
4.007,nan,nan,nan,nan
4.021,nan,nan,nan,nan
4.036,nan,nan,0.026280468329787254,0.02913835644721985
4.051,nan,nan,0.026280468329787254,0.02913835644721985
4.067,nan,nan,nan,nan
4.083,nan,nan,nan,nan
4.098,nan,nan,nan,nan
4.113,nan,nan,nan,nan
4.128,nan,nan,0.02618713676929474,0.024913251399993896
4.159,nan,nan,0.02618713676929474,0.024913251399993896
4.175,nan,nan,0.029679669067263603,0.030480146408081055
4.190,nan,nan,0.029679669067263603,0.030480146408081055
4.205,nan,nan,0.030314231291413307,0.04079592227935791
4.220,nan,nan,0.030314231291413307,0.04079592227935791
4.235,nan,nan,0.028241323307156563,0.03135594353079796
4.251,nan,nan,0.028241323307156563,0.03135594353079796
4.267,nan,nan,0.022912295535206795,0.03414086252450943
4.282,nan,nan,0.022912295535206795,0.03414086252450943
4.298,nan,nan,0.023939669132232666,0.03402385115623474
4.313,nan,nan,0.023939669132232666,0.03402385115623474
4.329,nan,nan,0.05202896520495415,0.03169846534729004
4.360,nan,nan,0.03032052144408226,-0.003942546434700489
4.375,nan,nan,0.04480617865920067,-0.00420531677082181
4.390,nan,nan,0.04380880668759346,0.001933142775669694
4.404,nan,nan,0.04579983279109001,0.0020233544055372477
4.419,nan,nan,0.04740418866276741,0.005854399874806404
4.435,nan,nan,0.044283024966716766,0.006590255070477724
4.451,nan,nan,0.043858349323272705,0.0015521037857979536
4.466,nan,nan,0.046685364097356796,0.00935414806008339
4.481,nan,nan,0.04785127192735672,0.008551519364118576
4.496,nan,nan,0.04668185114860535,0.0045442041009664536
4.526,nan,nan,0.04481774568557739,0.002157023409381509
4.541,nan,nan,0.044635336846113205,0.005333371460437775
4.541,nan,nan,0.04400435835123062,0.008279750123620033
4.572,nan,nan,0.04296937212347984,0.0009639094932936132
4.587,nan,nan,0.046108830720186234,0.002499055815860629
4.603,nan,nan,0.04725857824087143,0.007149416953325272
4.618,nan,nan,0.033427029848098755,0.004521533846855164
4.634,nan,nan,0.020898500457406044,0.008277562446892262
4.649,nan,nan,0.029998714104294777,0.005159870255738497
4.664,nan,nan,0.028869545087218285,0.00505467876791954
4.679,nan,nan,0.023317769169807434,0.00772356940433383
4.709,nan,nan,0.02295372635126114,0.0024865595623850822
4.709,nan,nan,0.022964205592870712,-0.00037954055005684495
4.739,nan,nan,0.023113736882805824,0.0006883591995574534
4.755,nan,nan,0.02503347396850586,-0.0036958567798137665
4.769,nan,nan,0.02497790940105915,-0.0017742080381140113
4.785,nan,nan,0.027377750724554062,0.003414095612242818
4.800,nan,nan,0.026328695937991142,0.0024567286018282175
4.816,nan,nan,0.021143784746527672,0.0032599831465631723
4.831,nan,nan,0.018921468406915665,0.0013078603660687804
4.846,nan,nan,0.019841160625219345,6.218299677129835e-05
4.861,nan,nan,0.020669598132371902,0.0006401627906598151
4.892,nan,nan,0.019818658009171486,0.0006385617889463902
4.892,-0.07714366167783737,-0.08648607134819031,0.019568368792533875,0.001547774882055819
4.923,-0.07714366167783737,-0.08648607134819031,0.022444723173975945,-0.0013712478103116155
4.938,0.1097474917769432,0.19521363079547882,0.03101738914847374,0.007713347673416138
4.954,0.1097474917769432,0.19521363079547882,0.04153228923678398,0.039745643734931946
4.969,0.12234668433666229,0.19628731906414032,0.056280165910720825,0.05992480367422104
4.985,0.12234668433666229,0.19628731906414032,0.05942704156041145,0.05888407677412033
5.001,0.12580378353595734,0.194518581032753,0.06076006591320038,0.06099071353673935
5.016,0.12580378353595734,0.194518581032753,0.05659035965800285,0.061176907271146774
5.031,0.123348668217659,0.19577407836914062,0.05658821761608124,0.060149725526571274
5.046,0.123348668217659,0.19577407836914062,0.059070855379104614,0.06218981370329857
5.076,0.12695463001728058,0.19835393130779266,0.05760098248720169,0.05731600522994995
5.091,0.12695463001728058,0.19835393130779266,0.055442459881305695,0.05234428867697716
5.091,0.12512360513210297,0.206625297665596,0.05524240806698799,0.05500031262636185
5.122,0.12512360513210297,0.206625297665596,0.05602644383907318,0.057892847806215286
5.138,nan,nan,0.057445548474788666,0.058401040732860565
5.154,nan,nan,0.05793897062540054,0.05813055485486984
5.169,nan,nan,0.05673471838235855,0.060522325336933136
5.185,0.08877566456794739,0.11391738802194595,0.055033281445503235,0.06183812767267227
5.200,0.10684168338775635,0.16422204673290253,0.0566694475710392,0.06349285691976547
5.216,0.12595030665397644,0.16881407797336578,0.07131238281726837,0.05082191154360771
5.231,0.1323915421962738,0.16286660730838776,0.07579456269741058,0.026110712438821793
5.245,0.1332198977470398,0.19530831277370453,0.06980910152196884,0.026738405227661133
5.275,0.1409730315208435,0.19459140300750732,0.07315755635499954,0.030456217005848885
5.275,0.1409730315208435,0.19459140300750732,0.07528019696474075,0.028882266953587532
5.307,0.1428166627883911,0.19312885403633118,0.07582474499940872,0.030083712190389633
5.307,0.1428166627883911,0.19312885403633118,0.07477919012308121,0.03073774091899395
5.337,0.13777568936347961,0.190603107213974,0.0755390152335167,0.030202528461813927
5.352,0.13777568936347961,0.190603107213974,0.07440352439880371,0.02188224531710148
5.367,0.1424631029367447,0.19044449925422668,0.07232190668582916,0.022671274840831757
5.383,0.1424631029367447,0.19044449925422668,0.07239566743373871,0.027714591473340988
5.399,0.14345364272594452,0.1882820725440979,0.07313990592956543,0.026265693828463554
5.414,0.14345364272594452,0.1882820725440979,0.07522967457771301,0.027143817394971848
5.429,0.11352010071277618,0.20286783576011658,0.05189882218837738,0.02433553710579872
5.459,0.11082898080348969,0.18414217233657837,0.03833083435893059,0.030703220516443253
5.459,0.11331866681575775,0.18443286418914795,0.04365730658173561,0.037173692137002945
5.491,0.11793257296085358,0.20338302850723267,0.045306120067834854,0.03837242349982262
5.506,0.12061282992362976,0.20308510959148407,0.04499209299683571,0.03997785598039627
5.521,0.11625208705663681,0.18615753948688507,0.042117565870285034,0.03700610622763634
5.536,0.11526436358690262,0.18730564415454865,0.040185801684856415,0.03567127510905266
5.551,0.11884677410125732,0.20513790845870972,0.04020056128501892,0.035092733800411224
5.567,0.11515392363071442,0.19524717330932617,0.04195571318268776,0.03681648150086403
5.583,0.10924223810434341,0.1727977991104126,0.04172540828585625,0.03490537777543068
5.598,0.10872156918048859,0.17581753432750702,0.04111151397228241,0.03208428993821144
5.613,0.1142139807343483,0.200698584318161,0.043288394808769226,0.038381338119506836
5.627,0.11973854899406433,0.19820736348628998,0.044926032423973083,0.04127909243106842
5.658,0.11973854899406433,0.19820736348628998,0.04508223757147789,0.039360739290714264
5.674,0.12045853585004807,0.200151726603508,0.04334157705307007,0.035686369985342026
5.689,0.12045853585004807,0.200151726603508,0.04272463172674179,0.036164335906505585
5.704,0.1293131411075592,0.2068668156862259,0.056602608412504196,0.05041128769516945
5.719,0.1293131411075592,0.2068668156862259,0.05989688262343407,0.05611462891101837
5.734,0.12299469858407974,0.20000487565994263,0.054047588258981705,0.05147618055343628
5.750,0.12299469858407974,0.20000487565994263,0.05358251929283142,0.05043615400791168
5.766,0.11732763051986694,0.20043671131134033,0.05331321805715561,0.05092920362949371
5.781,0.11732763051986694,0.20043671131134033,0.05428089573979378,0.052516888827085495
5.796,0.11785167455673218,0.200790137052536,0.057084932923316956,0.055073343217372894
5.826,0.11785167455673218,0.200790137052536,0.057624902576208115,0.04933018982410431
5.842,0.1213069036602974,0.1951831877231598,0.05602496489882469,0.04495876282453537
5.842,0.1213069036602974,0.1951831877231598,0.0555155873298645,0.043631937354803085
5.873,0.11275037378072739,0.19518199563026428,0.05661487206816673,0.04275265336036682
5.888,0.11275037378072739,0.19518199563026428,0.05589449033141136,0.04797573760151863
5.903,nan,nan,0.05463958904147148,0.05168832838535309
5.918,0.08784421533346176,0.10918913036584854,0.05671347305178642,0.04834691435098648
5.934,0.10134659707546234,0.15960510075092316,0.05806050822138786,0.044872406870126724
5.965,0.11214201152324677,0.1999136358499527,0.05795731768012047,0.04816480726003647
5.965,0.10957606136798859,0.20000046491622925,0.05700230225920677,0.04440651834011078
5.980,0.10957606136798859,0.20000046491622925,0.055761829018592834,0.04356290027499199
5.994,0.1083352193236351,0.19675520062446594,0.053389694541692734,0.04439883679151535
6.025,0.10343463718891144,0.16664254665374756,0.0532415546476841,0.04282892495393753
6.025,0.10262320935726166,0.16588596999645233,0.05222968012094498,0.04403964802622795
6.056,0.1037086769938469,0.17049944400787354,0.04852096363902092,0.045921824872493744
6.071,0.10244491696357727,0.16696329414844513,0.04737038537859917,0.04598429426550865
6.086,0.10309997946023941,0.17086073756217957,0.04783070459961891,0.04407677426934242
6.101,0.10437129437923431,0.17484338581562042,0.04723412171006203,0.03915807604789734
6.117,0.10690252482891083,0.19626010954380035,0.04632530361413956,0.0391354002058506
6.133,0.1097596064209938,0.19276386499404907,0.04921826720237732,0.04577435925602913
6.149,0.1097596064209938,0.19276386499404907,0.08545011281967163,0.07909879088401794
6.164,0.28842997550964355,0.25076472759246826,0.2737472355365753,0.1776404082775116
6.180,0.2831248939037323,0.25647005438804626,0.2549377381801605,0.17076140642166138
6.195,0.27155396342277527,0.2475249320268631,0.2495209276676178,0.1671583205461502
6.226,0.2724415361881256,0.23381514847278595,0.24834035336971283,0.15979188680648804
6.226,0.2723938822746277,0.2378389835357666,0.24826745688915253,0.16430144011974335
6.257,0.27294284105300903,0.23908129334449768,0.24706479907035828,0.1661253273487091
6.273,0.2742367386817932,0.24372200667858124,0.2473755031824112,0.16793501377105713
6.288,0.2762746512889862,0.24186798930168152,0.2464285045862198,0.16916194558143616
6.304,0.2779654562473297,0.2422303557395935,0.2457725703716278,0.17046882212162018
6.319,0.2780545949935913,0.24493035674095154,0.2462116777896881,0.16731148958206177
6.334,0.2788291573524475,0.24699005484580994,0.24723006784915924,0.16928771138191223
6.349,0.27896419167518616,0.24609129130840302,0.2483617216348648,0.17435871064662933
6.363,0.2798892855644226,0.24383644759655,0.2485719472169876,0.17454642057418823
6.379,0.28001755475997925,0.24622322618961334,0.24877892434597015,0.17697171866893768
6.395,0.2792181670665741,0.24699625372886658,0.2493019700050354,0.1795196831226349
6.425,0.28151315450668335,0.26331889629364014,0.2531541883945465,0.19534046947956085
6.440,0.31078505516052246,0.40436989068984985,0.28509747982025146,0.3368150591850281
6.440,0.3280509114265442,0.5102850198745728,0.32162991166114807,0.43576884269714355
6.471,0.3140879273414612,0.7182402610778809,0.31798118352890015,0.6960627436637878
6.487,0.31068700551986694,0.7127278447151184,0.3048079013824463,0.6910526156425476
6.502,0.3116627633571625,0.7171221375465393,0.306851863861084,0.6961585283279419
6.517,0.3137873411178589,0.7243565320968628,0.3099953532218933,0.6992372274398804
6.532,0.31485623121261597,0.7290641069412231,0.3086817264556885,0.6980379223823547
6.547,0.31621384620666504,0.7282097935676575,0.3084411323070526,0.7002081871032715
6.563,0.3188539743423462,0.7311775088310242,0.3100045919418335,0.6998999118804932
6.579,0.32006001472473145,0.7311631441116333,0.31279411911964417,0.7036095857620239
6.594,0.31823742389678955,0.7328870892524719,0.31414273381233215,0.7042815089225769
6.625,0.31843507289886475,0.7299302220344543,0.3119390606880188,0.6999815106391907
6.641,0.322277694940567,0.7339842915534973,0.31344494223594666,0.7143404483795166
6.656,0.3265298008918762,0.7513663172721863,0.3268904983997345,0.7282465100288391
6.656,0.33010223507881165,0.8543359637260437,0.3387446999549866,0.8413558006286621
6.688,0.3277117609977722,0.8669701218605042,0.33034592866897583,0.8494400382041931
6.703,0.32837623357772827,0.8857876658439636,0.33519700169563293,0.8704227805137634
6.719,0.3304736018180847,0.8859556913375854,0.3376251757144928,0.8725799322128296
6.734,0.33470767736434937,0.8842319846153259,0.33651232719421387,0.8729023933410645
6.749,0.3398110270500183,0.8840241432189941,0.3346010446548462,0.8713366389274597
6.764,0.34064170718193054,0.8830046057701111,0.33517029881477356,0.8708049654960632
6.780,0.3403629660606384,0.8867591023445129,0.33665913343429565,0.877017080783844
6.795,0.33781734108924866,0.8900684118270874,0.33773982524871826,0.8746546506881714
6.811,0.33511173725128174,0.8912891149520874,0.3442869484424591,0.8740178346633911
6.841,0.33334872126579285,0.8899539113044739,0.34280723333358765,0.8755857944488525
6.841,0.33599069714546204,0.8895991444587708,0.338277131319046,0.8695464730262756
6.871,0.337376207113266,0.8920515179634094,0.3383871018886566,0.8719545602798462
6.887,0.3384929895401001,0.8869355916976929,0.3361856937408447,0.8751019239425659
6.903,0.34046608209609985,0.884027898311615,0.3368217349052429,0.8738508820533752
6.918,0.33969205617904663,0.8834034204483032,0.33860236406326294,0.8720591068267822
6.934,0.33872923254966736,0.8834345936775208,0.3382057845592499,0.8727290034294128
6.949,0.35186171531677246,0.8925213813781738,0.35329440236091614,0.8786470293998718
6.965,0.37199273705482483,0.8991533517837524,0.37755873799324036,0.8803569674491882
6.980,0.3719078600406647,0.8924903273582458,0.3783409595489502,0.8776759505271912
6.995,0.3706372082233429,0.8857570290565491,0.37970826029777527,0.8704008460044861
7.025,0.3710442781448364,0.8860358595848083,0.38457316160202026,0.8729530572891235
7.041,0.3721729815006256,0.8847178816795349,0.38274696469306946,0.8789627552032471
7.057,0.3741467595100403,0.8813682794570923,0.3772498667240143,0.8764477968215942
7.072,0.3831367790699005,0.8815343379974365,0.3899390697479248,0.8690085411071777
7.087,0.389899343252182,0.8847232460975647,0.4549964666366577,0.8683584332466125
7.101,0.5205724835395813,0.8726144433021545,0.5379152297973633,0.8640560507774353
7.116,0.5267038345336914,0.8739475011825562,0.5388396382331848,0.8664631843566895
7.132,0.5312819480895996,0.8749201893806458,0.5316095948219299,0.8773218393325806
7.148,0.5332785248756409,0.873519778251648,0.5308660864830017,0.8691563606262207
7.164,0.5826429724693298,0.8838422298431396,0.5308660864830017,0.8691563606262207
7.180,0.6012866497039795,0.8867713809013367,0.5885328054428101,0.8874214887619019
7.195,0.5918731093406677,0.8799256682395935,0.6185147762298584,0.8751512765884399
7.210,0.6003563404083252,0.8833288550376892,0.6311893463134766,0.8712902069091797
7.240,0.5993824601173401,0.8847678303718567,0.6213722229003906,0.877368688583374
7.256,0.6029193997383118,0.8826985359191895,0.6132003664970398,0.8882989883422852
7.271,0.6033861041069031,0.8753952980041504,0.6276643872261047,0.8798195719718933
7.287,0.6031501889228821,0.877853512763977,0.6264684796333313,0.8771296739578247
7.302,0.6042218804359436,0.8845236301422119,0.6096205711364746,0.8815656304359436
7.318,0.6001209616661072,0.8834183216094971,0.6129071116447449,0.8859304785728455
7.334,0.5998989343643188,0.8810580372810364,0.6268910765647888,0.8802058696746826
7.349,0.5984295010566711,0.8876299262046814,0.6279813051223755,0.8817328214645386
7.365,0.6246045827865601,0.8904882073402405,0.6584803462028503,0.8820489048957825
7.380,0.6428420543670654,0.8773288726806641,0.6731893420219421,0.8787510991096497
7.395,0.6421060562133789,0.863254725933075,0.6724802851676941,0.8741438984870911
7.410,0.646643877029419,0.8695769309997559,0.6713531017303467,0.8715780377388
7.440,0.6457000374794006,0.8725525736808777,0.6685322523117065,0.8718827366828918
7.440,0.645534098148346,0.8657264113426208,0.6695237159729004,0.8762754201889038
7.471,0.6457677483558655,0.8679608106613159,0.6706470847129822,0.8750193119049072
7.487,0.6465066075325012,0.8712648749351501,0.6703050136566162,0.8729696869850159
7.502,0.6476055979728699,0.8655399084091187,0.6706149578094482,0.8763425946235657
7.517,0.6462028622627258,0.8669701218605042,0.6704983711242676,0.8755744099617004
7.532,0.6444524526596069,0.868537425994873,0.6688739061355591,0.8779052495956421
7.547,0.6462555527687073,0.8692140579223633,0.6692705750465393,0.879390299320221
7.578,0.6443549394607544,0.87168288230896,0.6689223647117615,0.8769245743751526
7.594,0.6391682028770447,0.8636249899864197,0.669224202632904,0.8776519298553467
7.610,0.6422923803329468,0.8641875386238098,0.6719678640365601,0.8755477666854858
7.625,0.6475379467010498,0.8689394593238831,0.6739975214004517,0.8783141374588013
7.625,0.6524397730827332,0.8685698509216309,0.6774059534072876,0.8767533302307129
7.656,0.6538030505180359,0.8660550713539124,0.6792526245117188,0.8704897165298462
7.656,0.6529722213745117,0.8617998361587524,0.6787974834442139,0.8743967413902283
7.685,0.6530615091323853,0.8632562160491943,0.6776158213615417,0.8781290054321289
7.700,0.6533991694450378,0.8629944324493408,0.676788866519928,0.8770655989646912
7.716,0.6524718999862671,0.8700008988380432,0.6778396964073181,0.8774011731147766
7.732,0.649824321269989,0.8727518320083618,0.6784355640411377,0.8782833814620972
7.747,0.6508442759513855,0.8632892966270447,0.6791632771492004,0.8787021636962891
7.763,0.6536222100257874,0.8616435527801514,0.6778765916824341,0.8833436369895935
7.778,0.6563639044761658,0.8699895143508911,0.6759099960327148,0.8835576772689819
7.794,0.6528168320655823,0.8756814002990723,0.6749395728111267,0.881478488445282
7.824,0.6513864994049072,0.8823076486587524,0.678148627281189,0.8808404207229614
7.839,0.6543716192245483,0.8798405528068542,0.6806519031524658,0.8767825961112976
7.854,0.6552509665489197,0.8743799328804016,0.6798076033592224,0.8767035603523254
7.870,0.6524591445922852,0.8764538764953613,0.6777212619781494,0.8824946284294128
7.886,0.6539238095283508,0.8762211203575134,0.6745401620864868,0.886954128742218
7.901,0.6567617654800415,0.8736055493354797,0.6760967969894409,0.8852015137672424
7.916,0.6545593738555908,0.8761236071586609,0.6768813133239746,0.8848327398300171
7.931,0.6529343128204346,0.8806999325752258,0.6726340651512146,0.8892055749893188
7.946,0.6542155146598816,0.8816248178482056,0.6734248399734497,0.8870354890823364
7.962,0.6541386246681213,0.8829420804977417,0.6731276512145996,0.8826091289520264
7.978,0.653470516204834,0.8793333768844604,0.6732734441757202,0.8816112875938416
7.993,0.6543247699737549,0.8761355876922607,0.6724252104759216,0.8870612382888794
8.023,0.6530614495277405,0.8813806772232056,0.6708168387413025,0.891212522983551
8.023,0.6511741876602173,0.8835463523864746,0.6712016463279724,0.8964372277259827
8.053,0.6489846110343933,0.8803806900978088,0.6711390018463135,0.894773542881012
8.069,0.6486409306526184,0.8808428645133972,0.6699455976486206,0.8931726813316345
8.084,0.6519646644592285,0.8748205304145813,0.6700335741043091,0.8911467790603638
8.099,0.6525925993919373,0.8771442174911499,0.6702844500541687,0.8899677395820618
8.114,0.6555702686309814,0.8786126971244812,0.6706488132476807,0.8939276933670044
8.129,0.6541062593460083,0.881579577922821,0.6706556081771851,0.89665687084198
8.145,0.6501264572143555,0.883812427520752,0.6702042818069458,0.8949393033981323
8.161,0.6451088190078735,0.8753219842910767,0.6667070984840393,0.8912380337715149
8.177,0.6433120369911194,0.8768339157104492,0.6655398607254028,0.8915306329727173
8.207,0.6456801891326904,0.8753854632377625,0.6655621528625488,0.8964846134185791
8.222,0.6479855179786682,0.8713495135307312,0.6653673052787781,0.897333562374115
8.237,0.6490393280982971,0.8754199147224426,0.6646831035614014,0.8979197144508362
8.253,0.6495744585990906,0.8795092105865479,0.6649339199066162,0.8970380425453186
8.268,0.6479519009590149,0.8801671862602234,0.6663318872451782,0.8917389512062073
8.284,0.6454961895942688,0.8794860243797302,0.6646896004676819,0.8910348415374756
8.300,0.6468207240104675,0.879011332988739,0.6618978977203369,0.8891742825508118
8.315,0.6476119756698608,0.8793305158615112,0.6642365455627441,0.8904907703399658
8.331,0.6504465937614441,0.8760610818862915,0.6642122864723206,0.8966137766838074
8.346,0.6488853693008423,0.8736298680305481,0.661652684211731,0.8956947922706604
8.362,0.648516833782196,0.8785035014152527,0.6611045598983765,0.892169177532196
8.377,0.6491723656654358,0.8778834342956543,0.6650354266166687,0.8926659822463989
8.407,0.646358072757721,0.8782649040222168,0.664678156375885,0.8955957889556885
8.407,0.6519851088523865,0.8822042346000671,0.6622925996780396,0.896298885345459
8.437,0.6545144319534302,0.8818429708480835,0.6624351739883423,0.8936852216720581
8.453,0.6535679697990417,0.8873439431190491,0.6643152832984924,0.8945132493972778
8.468,0.6518437266349792,0.8824824094772339,0.6655684113502502,0.8932040333747864
8.483,0.6485194563865662,0.8751412034034729,0.6627187728881836,0.8894665837287903
8.498,0.6504663228988647,0.8786678910255432,0.6612917184829712,0.8887721300125122
